analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-GenericWall_1Layer_definitions,input|Opt-H2K-PV,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-HVACSystem,input|Opt-Location,input|Opt-MainWall,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Run-Locale,input|Run-Region,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,4.1,20.0,0,0,29.3,0,0,0,0.877,0.877,0,0,0.877,0,0,0,0.167,0.168,0,0,0.168,0,0,0,Zone 5,,Natural gas,pro-C-NS.h2k,sim-41.choices,HTAP-options.json,General,HTAP-work-0,41,HTAP-sim-41,Details in JSON output,0.0,0.0,0.0,19511.78,0.0,0.0,4647.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19511.78,4647.76,0,Details in JSON output,Details in JSON output,true,24159.539999999997,S,Opt-CasementWindows=>NC-3g-LG-u1.14;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-LG-u1.14,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,66.9,2.2,0,1.8,22.7,66.9,0,31.5,126.8,2.4,28904.6,610.6,0.0,0.0,0.0,110,3520,3.072,2.48,85.7,1,3145.9,10966.2,0.0,2998.6,61.1,4.5,2986.39,492.25,3478.64,0.0,0.0,0.0,3478.64,0.0,true,1,1,2.4804899999999996,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,4.1,20.0,0,0,29.3,0,0,0,0.926,0.926,0,0,0.926,0,0,0,0.255,0.256,0,0,0.257,0,0,0,Zone 5,,Natural gas,pro-C-NS.h2k,sim-42.choices,HTAP-options.json,General,HTAP-work-1,42,HTAP-sim-42,Details in JSON output,0.0,0.0,0.0,20892.34,0.0,0.0,4653.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20892.34,4653.97,0,Details in JSON output,Details in JSON output,true,25546.31,S,Opt-CasementWindows=>NC-3g-MG-u1.08;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.08,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,60.4,2.5,0,2.2,22.7,60.4,0,31.5,121.2,2.4,27348.2,610.8,0.0,0.0,0.0,108,3520,3.143,2.59,80.1,1,3679.9,10838.0,0.0,2840.6,55.1,6.3,2828.26,492.37,3320.64,0.0,0.0,0.0,3320.64,0.0,true,1,1,2.591884,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,173.064,66.804,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,5.2,24.9,0,0,36.7,0,0,0,0.614,0.625,0,0,0.626,0,0,0,0.275,0.278,0,0,0.278,0,0,0,Zone 5,,Natural gas,pro-D-NS.h2k,sim-43.choices,HTAP-options.json,General,HTAP-work-2,43,HTAP-sim-43,Details in JSON output,0.0,0.0,0.0,19975.83,0.0,0.0,5346.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19975.83,5346.74,0,Details in JSON output,Details in JSON output,true,25322.570000000003,S,Opt-CasementWindows=>NBC-zone5-window;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NBC-zone5-window,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,73.2,2.6,0,2.6,22.7,73.2,0,31.5,134.9,2.4,31155.6,610.7,0.0,0.0,0.0,128,3520,2.363,2.58,92.1,1,4492.5,12685.9,0.0,3227.4,66.8,7.6,3215.1,492.31,3707.4,0.0,0.0,0.0,3707.4,0.0,true,1,1,2.575369,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,173.064,66.804,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,5.2,24.9,0,0,36.7,0,0,0,0.55,0.55,0,0,0.55,0,0,0,0.491,0.493,0,0,0.493,0,0,0,Zone 5,,Natural gas,pro-D-NS.h2k,sim-44.choices,HTAP-options.json,General,HTAP-work-3,44,HTAP-sim-44,Details in JSON output,0.0,0.0,0.0,19975.83,0.0,0.0,6021.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19975.83,6021.14,0,Details in JSON output,Details in JSON output,true,25996.97,S,Opt-CasementWindows=>NC-2g-HG-u1.82;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-HG-u1.82,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,68.8,2.9,0,3.8,22.7,68.8,0,31.5,131.9,2.4,30325.4,609.1,0.0,0.0,0.0,135,3520,2.189,2.56,89.1,1,6246.6,13272.6,0.0,3142.2,62.7,13.1,3130.74,491.44,3622.18,0.0,0.0,0.0,3622.18,0.0,true,1,1,2.562854,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,173.064,66.804,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,5.2,24.9,0,0,36.7,0,0,0,0.606,0.606,0,0,0.606,0,0,0,0.256,0.257,0,0,0.257,0,0,0,Zone 5,,Natural gas,pro-D-NS.h2k,sim-45.choices,HTAP-options.json,General,HTAP-work-0,45,HTAP-sim-45,Details in JSON output,0.0,0.0,0.0,20694.9,0.0,0.0,5434.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20694.9,5434.83,0,Details in JSON output,Details in JSON output,true,26129.730000000003,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-MG-u1.65,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,75.9,2.5,0,2.5,22.7,75.9,0,31.5,137.4,2.4,31847.5,610.7,0.0,0.0,0.0,130,3520,2.322,2.68,94.5,1,4346.0,12818.4,0.0,3297.7,69.3,7.3,3285.39,492.27,3777.66,0.0,0.0,0.0,3777.66,0.0,true,1,1,2.679658,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,173.064,66.804,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,5.2,24.9,0,0,36.7,0,0,0,0.735,0.735,0,0,0.735,0,0,0,0.255,0.257,0,0,0.257,0,0,0,Zone 5,,Natural gas,pro-D-NS.h2k,sim-46.choices,HTAP-options.json,General,HTAP-work-1,46,HTAP-sim-46,Details in JSON output,0.0,0.0,0.0,23082.22,0.0,0.0,5161.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23082.22,5161.78,0,Details in JSON output,Details in JSON output,true,28244.0,S,Opt-CasementWindows=>NC-3g-MG-u1.36;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.36,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,68.5,2.5,0,2.5,22.7,68.5,0,31.5,129.9,2.4,29765.6,610.8,0.0,0.0,0.0,121,3520,2.588,2.69,87.7,1,4240.9,12043.8,0.0,3086.2,62.5,7.3,3073.87,492.33,3566.2,0.0,0.0,0.0,3566.2,0.0,true,1,1,2.692498,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,173.064,66.804,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,5.2,24.9,0,0,36.7,0,0,0,0.877,0.877,0,0,0.877,0,0,0,0.167,0.168,0,0,0.168,0,0,0,Zone 5,,Natural gas,pro-D-NS.h2k,sim-47.choices,HTAP-options.json,General,HTAP-work-2,47,HTAP-sim-47,Details in JSON output,0.0,0.0,0.0,24390.94,0.0,0.0,4850.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24390.94,4850.78,0,Details in JSON output,Details in JSON output,true,29241.719999999998,S,Opt-CasementWindows=>NC-3g-LG-u1.14;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-LG-u1.14,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,69.1,2.3,0,2.0,22.7,69.1,0,31.5,129.5,2.4,29652.2,610.6,0.0,0.0,0.0,115,3520,2.836,2.69,87.8,1,3471.6,11455.9,0.0,3074.6,63.1,5.0,3062.34,492.26,3554.6,0.0,0.0,0.0,3554.6,0.0,true,1,1,2.688769,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,173.064,66.804,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,5.2,24.9,0,0,36.7,0,0,0,0.926,0.926,0,0,0.926,0,0,0,0.255,0.256,0,0,0.257,0,0,0,Zone 5,,Natural gas,pro-D-NS.h2k,sim-48.choices,HTAP-options.json,General,HTAP-work-3,48,HTAP-sim-48,Details in JSON output,0.0,0.0,0.0,26116.71,0.0,0.0,4889.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26116.71,4889.58,0,Details in JSON output,Details in JSON output,true,31006.29,S,Opt-CasementWindows=>NC-3g-MG-u1.08;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.08,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,61.4,2.5,0,2.4,22.7,61.4,0,31.5,122.8,2.4,27780.5,610.9,0.0,0.0,0.0,113,3520,2.911,2.66,81.2,1,4139.5,11295.7,0.0,2884.6,56.0,7.2,2872.18,492.4,3364.58,0.0,0.0,0.0,3364.58,0.0,true,1,1,2.65833,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.622,0.622,0,0,0.622,0,0,0.622,0.277,0.277,0,0,0.277,0,0,0.277,Zone 5,,Natural gas,ref-A.h2k,sim-49.choices,HTAP-options.json,General,HTAP-work-0,49,HTAP-sim-49,Details in JSON output,0.0,0.0,0.0,13860.79,0.0,0.0,5198.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.79,5198.35,0,Details in JSON output,Details in JSON output,true,19059.14,S,Opt-CasementWindows=>NBC-zone5-window;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NBC-zone5-window,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,69.1,2.6,0,2.7,22.7,69.1,0,31.5,131.2,2.4,30135.8,610.7,0.0,0.0,0.0,116,3520,2.771,2.71,88.5,1,4899.8,11575.1,0.0,3123.8,63.1,8.3,3111.48,492.29,3603.77,0.0,0.0,0.0,3603.77,0.0,true,1,1,2.710499,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.55,0.55,0,0,0.55,0,0,0.55,0.492,0.492,0,0,0.492,0,0,0.492,Zone 5,,Natural gas,ref-A.h2k,sim-50.choices,HTAP-options.json,General,HTAP-work-1,50,HTAP-sim-50,Details in JSON output,0.0,0.0,0.0,13860.79,0.0,0.0,5848.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.79,5848.17,0,Details in JSON output,Details in JSON output,true,19708.96,S,Opt-CasementWindows=>NC-2g-HG-u1.82;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-HG-u1.82,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,64.5,2.9,0,4.2,22.7,64.5,0,31.5,128.5,2.4,29395.6,609.1,0.0,0.0,0.0,120,3520,2.608,2.55,85.6,1,7061.3,11967.8,0.0,3047.7,58.9,14.9,3036.28,491.43,3527.71,0.0,0.0,0.0,3527.71,0.0,true,1,1,2.550102,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-A.h2k,sim-51.choices,HTAP-options.json,General,HTAP-work-2,51,HTAP-sim-51,Details in JSON output,0.0,0.0,0.0,14359.74,0.0,0.0,5151.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14359.74,5151.08,0,Details in JSON output,Details in JSON output,true,19510.82,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-MG-u1.65,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,70.9,2.5,0,2.5,22.7,70.9,0,31.5,132.7,2.4,30538.1,610.6,0.0,0.0,0.0,117,3520,2.737,2.56,89.9,1,4705.5,11652.7,0.0,3164.6,64.7,7.5,3152.35,492.27,3644.62,0.0,0.0,0.0,3644.62,0.0,true,1,1,2.55957,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.735,0.735,0,0,0.735,0,0,0.735,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-A.h2k,sim-52.choices,HTAP-options.json,General,HTAP-work-3,52,HTAP-sim-52,Details in JSON output,0.0,0.0,0.0,16016.25,0.0,0.0,5009.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16016.25,5009.53,0,Details in JSON output,Details in JSON output,true,21025.78,S,Opt-CasementWindows=>NC-3g-MG-u1.36;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.36,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,65.7,2.5,0,2.5,22.7,65.7,0,31.5,127.4,2.4,29076.2,610.7,0.0,0.0,0.0,111,3520,2.989,2.68,85.1,1,4632.3,11115.2,0.0,3016.1,59.9,7.4,3003.82,492.31,3496.14,0.0,0.0,0.0,3496.14,0.0,true,1,1,2.6769179999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.877,0.877,0,0,0.877,0,0,0.877,0.168,0.168,0,0,0.168,0,0,0.168,Zone 5,,Natural gas,ref-A.h2k,sim-53.choices,HTAP-options.json,General,HTAP-work-0,53,HTAP-sim-53,Details in JSON output,0.0,0.0,0.0,16924.34,0.0,0.0,4661.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16924.34,4661.18,0,Details in JSON output,Details in JSON output,true,21585.52,S,Opt-CasementWindows=>NC-3g-LG-u1.14;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-LG-u1.14,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,66.2,2.4,0,2.1,22.7,66.2,0,31.5,126.9,2.4,28927.6,610.6,0.0,0.0,0.0,107,3520,3.213,2.51,85.3,1,3709.5,10707.2,0.0,3001.0,60.4,5.7,2988.73,492.25,3480.98,0.0,0.0,0.0,3480.98,0.0,true,1,1,2.511216,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.926,0.926,0,0,0.926,0,0,0.926,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-A.h2k,sim-54.choices,HTAP-options.json,General,HTAP-work-1,54,HTAP-sim-54,Details in JSON output,0.0,0.0,0.0,18121.81,0.0,0.0,4868.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18121.81,4868.57,0,Details in JSON output,Details in JSON output,true,22990.38,S,Opt-CasementWindows=>NC-3g-MG-u1.08;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.08,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,60.7,2.5,0,2.5,22.7,60.7,0,31.5,122.4,2.4,27674.8,610.8,0.0,0.0,0.0,106,3520,3.28,2.72,80.6,1,4561.7,10596.1,0.0,2873.8,55.4,7.4,2861.45,492.36,3353.81,0.0,0.0,0.0,3353.81,0.0,true,1,1,2.7241739999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.622,0.622,0,0,0.622,0,0,0.622,0.277,0.277,0,0,0.277,0,0,0.277,Zone 5,,Natural gas,ref-B.h2k,sim-55.choices,HTAP-options.json,General,HTAP-work-2,55,HTAP-sim-55,Details in JSON output,0.0,0.0,0.0,13860.79,0.0,0.0,5198.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.79,5198.35,0,Details in JSON output,Details in JSON output,true,19059.14,S,Opt-CasementWindows=>NBC-zone5-window;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NBC-zone5-window,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,69.1,2.6,0,2.7,22.7,69.1,0,31.5,131.2,2.4,30135.8,610.7,0.0,0.0,0.0,116,3520,2.771,2.78,88.5,1,4899.8,11575.1,0.0,3123.8,63.1,8.3,3111.48,492.29,3603.77,0.0,0.0,0.0,3603.77,0.0,true,1,1,2.779712,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
