analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-968.choices,HTAP-options.json,General,HTAP-work-7,968,HTAP-sim-968,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,4665.0,0,Details in JSON output,Details in JSON output,false,5642.88,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.9,0.0,0,0.0,17.1,67.9,0,26.3,111.3,0.0,30915.8,0.0,0.0,0.0,0.0,4.1,24.2,16.5,2.0,5.1,0.0,1.9,11.0,0.0,0.0,0.0,101.3,34.4,13.1,101.3,5670,17.1,0.0,0.0,0.0,0.0,3.007,4.88,113.8,1,2801.2,12311.4,0.0,1899.4,67.9,0.0,0.0,0.0,0.0,90.9,0.0,8.6,2379.39,0.0,2379.39,0.0,0.0,0.0,2379.39,0.0,true,1,1,4.8844857,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-969.choices,HTAP-options.json,General,HTAP-work-8,969,HTAP-sim-969,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,4665.0,0,Details in JSON output,Details in JSON output,false,5642.88,S,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,elec_tankless_ef0.96,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.5,0.0,0,0.0,17.8,67.5,0,26.3,111.6,0.0,31011.0,0.0,0.0,0.0,0.0,4.1,24.2,16.5,2.0,5.1,0.0,1.9,10.7,0.0,0.0,0.0,101.4,34.4,13.1,101.4,5670,17.8,0.0,0.0,0.0,0.0,3.007,5.57,114.2,1,2801.2,12311.4,0.0,1906.1,67.5,0.0,0.0,0.0,0.0,90.4,0.0,8.5,2386.07,0.0,2386.07,0.0,0.0,0.0,2386.07,0.0,true,1,1,5.567034199999999,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-970.choices,HTAP-options.json,General,HTAP-work-9,970,HTAP-sim-970,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,6983.219999999999,0,Details in JSON output,Details in JSON output,false,7961.1,S,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,elec_heatpump_ef2.30,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,73.7,0.0,0,0.0,8.2,73.7,0,26.3,108.2,0.0,30044.1,0.0,0.0,0.0,0.0,4.0,26.8,16.0,1.9,5.1,0.0,1.9,13.7,0.0,0.0,0.0,103.2,34.4,13.1,103.2,5670,8.2,0.0,0.0,0.0,0.0,3.007,3.47,109.6,1,2801.2,12707.3,0.0,1838.2,73.7,0.0,0.0,0.0,0.0,98.6,0.0,9.0,2318.2,0.0,2318.2,0.0,0.0,0.0,2318.2,0.0,true,1,1,3.4694414,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-971.choices,HTAP-options.json,General,HTAP-work-10,971,HTAP-sim-971,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,6983.219999999999,0,Details in JSON output,Details in JSON output,false,7961.1,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,73.3,0.0,0,0.0,7.3,73.3,0,26.3,106.9,0.0,29695.5,0.0,0.0,0.0,0.0,4.0,26.8,16.0,1.9,5.1,0.0,1.9,13.4,0.0,0.0,0.0,103.3,34.4,13.1,103.3,5670,7.3,0.0,0.0,0.0,0.0,3.007,4.05,107.9,1,2801.2,12707.3,0.0,1813.7,73.3,0.0,0.0,0.0,0.0,98.1,0.0,8.9,2293.73,0.0,2293.73,0.0,0.0,0.0,2293.73,0.0,true,1,1,4.0512223,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-972.choices,HTAP-options.json,General,HTAP-work-11,972,HTAP-sim-972,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0.0,977.88,6408.09,0,Details in JSON output,Details in JSON output,false,7385.969999999999,S,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,GasInstantaneous,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.7,0.0,0,0.0,18.0,67.7,0,26.3,112.0,0.0,26115.1,482.8,0.0,0.0,0.0,4.1,24.2,16.5,2.0,5.1,0.0,1.9,10.9,0.0,0.0,0.0,101.3,34.4,13.1,101.3,5670,0.0,18.0,0.0,0.0,0.0,3.007,3.58,114.7,1,2801.2,12311.4,0.0,1987.2,67.7,0.0,0.0,0.0,0.0,90.6,0.0,8.5,2042.38,424.86,2467.25,0.0,0.0,0.0,2467.25,0.0,true,1,1,3.5820163000000003,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,TORONTO,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 5,,Natural gas,roadmapping-2012-2019.h2k,sim-973.choices,HTAP-options.json,General,HTAP-work-12,973,HTAP-sim-973,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3551.25,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0.0,977.88,4211.64,0,Details in JSON output,Details in JSON output,false,5189.52,S,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,vintageElecEF0.92,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,TORONTO,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,TORONTO,ONTARIO,{},15.4,39.1,0.0,0,0.0,16.7,39.1,0,26.3,82.1,0.0,22794.5,0.0,0.0,0.0,0.0,3.1,14.1,11.1,1.5,3.5,0.0,1.4,6.3,0.0,0.0,0.0,68.9,24.7,9.5,68.9,3520,16.7,0.0,0.0,0.0,0.0,3.007,3.97,74.6,1,3004.2,8619.1,0.0,1329.3,39.1,0.0,0.0,0.0,0.0,52.3,0.0,6.1,1809.28,0.0,1809.28,0.0,0.0,0.0,1809.28,0.0,true,1,1,3.9665553,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,TORONTO,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 5,,Natural gas,roadmapping-2012-2019.h2k,sim-974.choices,HTAP-options.json,General,HTAP-work-13,974,HTAP-sim-974,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3551.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3551.25,0,Details in JSON output,Details in JSON output,false,4529.13,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,TORONTO,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,TORONTO,ONTARIO,{},15.4,39.7,0.0,0,0.0,15.4,39.7,0,26.3,81.3,0.0,22585.8,0.0,0.0,0.0,0.0,3.0,14.1,10.9,1.5,3.5,0.0,1.4,6.9,0.0,0.0,0.0,68.7,24.7,9.5,68.7,3520,15.4,0.0,0.0,0.0,0.0,3.007,3.78,73.6,1,3004.2,8619.1,0.0,1314.6,39.7,0.0,0.0,0.0,0.0,53.1,0.0,6.2,1794.63,0.0,1794.63,0.0,0.0,0.0,1794.63,0.0,true,1,1,3.7847307000000003,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,TORONTO,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 5,,Natural gas,roadmapping-2012-2019.h2k,sim-975.choices,HTAP-options.json,General,HTAP-work-14,975,HTAP-sim-975,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3551.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3551.25,0,Details in JSON output,Details in JSON output,false,4529.13,S,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,elec_tankless_ef0.96,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,TORONTO,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,TORONTO,ONTARIO,{},15.4,39.4,0.0,0,0.0,16.0,39.4,0,26.3,81.6,0.0,22680.0,0.0,0.0,0.0,0.0,3.1,14.1,11.0,1.5,3.5,0.0,1.4,6.6,0.0,0.0,0.0,68.8,24.7,9.5,68.8,3520,16.0,0.0,0.0,0.0,0.0,3.007,7.55,74.1,1,3004.2,8619.1,0.0,1321.2,39.4,0.0,0.0,0.0,0.0,52.7,0.0,6.1,1801.24,0.0,1801.24,0.0,0.0,0.0,1801.24,0.0,true,1,1,7.5483282,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,TORONTO,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 5,,Natural gas,roadmapping-2012-2019.h2k,sim-976.choices,HTAP-options.json,General,HTAP-work-15,976,HTAP-sim-976,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3675.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,5993.219999999999,0,Details in JSON output,Details in JSON output,false,6971.1,S,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,elec_heatpump_ef2.30,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,TORONTO,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,TORONTO,ONTARIO,{},15.4,43.8,0.0,0,0.0,7.4,43.8,0,26.3,77.4,0.0,21505.4,0.0,0.0,0.0,0.0,2.9,15.6,10.5,1.4,3.5,0.0,1.4,9.4,0.0,0.0,0.0,69.6,24.7,9.5,69.6,3520,7.4,0.0,0.0,0.0,0.0,3.007,7.5,68.4,1,3004.2,8875.0,0.0,1238.8,43.8,0.0,0.0,0.0,0.0,58.5,0.0,6.4,1718.78,0.0,1718.78,0.0,0.0,0.0,1718.78,0.0,true,1,1,7.5031802,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,TORONTO,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 5,,Natural gas,roadmapping-2012-2019.h2k,sim-977.choices,HTAP-options.json,General,HTAP-work-16,977,HTAP-sim-977,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3675.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,5993.219999999999,0,Details in JSON output,Details in JSON output,false,6971.1,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,TORONTO,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,TORONTO,ONTARIO,{},15.4,43.4,0.0,0,0.0,6.6,43.4,0,26.3,76.3,0.0,21200.1,0.0,0.0,0.0,0.0,3.0,15.6,10.5,1.4,3.5,0.0,1.4,9.1,0.0,0.0,0.0,69.7,24.7,9.5,69.7,3520,6.6,0.0,0.0,0.0,0.0,3.007,7.91,67.0,1,3004.2,8875.0,0.0,1217.3,43.4,0.0,0.0,0.0,0.0,58.1,0.0,6.4,1697.35,0.0,1697.35,0.0,0.0,0.0,1697.35,0.0,true,1,1,7.913413,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,TORONTO,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 5,,Natural gas,roadmapping-2012-2019.h2k,sim-978.choices,HTAP-options.json,General,HTAP-work-17,978,HTAP-sim-978,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3551.25,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0.0,977.88,5294.34,0,Details in JSON output,Details in JSON output,false,6272.219999999999,S,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,GasInstantaneous,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,TORONTO,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,TORONTO,ONTARIO,{},15.4,39.5,0.0,0,0.0,16.2,39.5,0,26.3,82.0,0.0,18273.6,434.1,0.0,0.0,0.0,3.0,14.1,11.0,1.5,3.5,0.0,1.4,6.8,0.0,0.0,0.0,68.7,24.7,9.5,68.7,3520,0.0,16.2,0.0,0.0,0.0,3.007,7.69,74.5,1,3004.2,8619.1,0.0,1411.1,39.5,0.0,0.0,0.0,0.0,52.9,0.0,6.1,1491.91,399.18,1891.08,0.0,0.0,0.0,1891.08,0.0,true,1,1,7.688812899999999,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,TORONTO,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 5,,Natural gas,roadmapping-2012-2019.h2k,sim-979.choices,HTAP-options.json,General,HTAP-work-18,979,HTAP-sim-979,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3551.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3551.25,0,Details in JSON output,Details in JSON output,false,4529.13,S,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,vintageOilEF0.57,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,TORONTO,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,TORONTO,ONTARIO,{},15.4,37.0,0.0,0,0.0,27.0,37.0,0,26.3,90.2,0.0,17567.3,0.0,700.5,0.0,0.0,3.2,14.1,11.5,1.5,3.5,0.0,1.4,3.9,0.0,0.0,0.0,69.4,24.7,9.5,69.4,3520,0.0,0.0,27.0,0.0,0.0,3.007,8.05,85.6,1,3004.2,8619.1,0.0,1785.5,37.0,0.0,0.0,0.0,0.0,49.5,0.0,5.9,1442.33,0.0,2265.45,823.12,0.0,0.0,2265.45,0.0,true,1,1,8.0450623,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
