analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatHP-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 7a,,Natural gas,roadmapping-2006-2011.h2k,sim-275.choices,HTAP-options.json,General,HTAP-work-4,275,HTAP-sim-275,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,5036.25,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,7354.469999999999,0,Details in JSON output,Details in JSON output,false,8332.35,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,WINNIPEG,MANITOBA,{},17.1,82.2,0.0,0,0.0,7.4,82.2,0,26.3,115.9,0.0,32182.5,0.0,0.0,0.0,0.0,6.3,26.8,19.3,1.8,6.4,0.0,1.9,15.3,0.0,0.0,0.0,116.7,38.8,15.5,116.7,5670,7.4,0.0,0.0,0.0,0.0,2.626,10.64,119.9,1,3211.8,14044.8,0.0,1988.3,82.2,0.0,0.0,0.0,0.0,0.0,110.0,0.0,13.1,2468.31,0.0,2468.31,0.0,0.0,0.0,2468.31,0.0,true,1,1,10.6390819,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 7a,,Natural gas,roadmapping-2006-2011.h2k,sim-276.choices,HTAP-options.json,General,HTAP-work-5,276,HTAP-sim-276,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,21098.18,0,Details in JSON output,Details in JSON output,false,22076.059999999998,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,WINNIPEG,MANITOBA,{},17.1,82.1,2.6,0,1.9,7.4,50.2,0,26.3,86.0,0.0,23885.3,0.0,0.0,0.0,0.0,6.3,26.7,19.1,1.8,6.4,0.0,1.9,14.9,0.0,0.0,0.0,116.4,38.8,15.5,116.4,5670,7.4,0.0,0.0,0.0,0.0,2.626,3.72,79.5,1,3211.8,14139.4,0.0,1405.9,50.2,0.0,17.3,0.0,0.0,0.0,109.8,5.7,13.0,1885.85,0.0,1885.85,0.0,0.0,0.0,1885.85,0.0,true,1,1,3.7216076,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-277.choices,HTAP-options.json,General,HTAP-work-6,277,HTAP-sim-277,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,4665.0,0,Details in JSON output,Details in JSON output,false,5642.88,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.9,0.0,0,0.0,17.1,67.9,0,26.3,111.3,0.0,30915.8,0.0,0.0,0.0,0.0,4.1,24.2,16.5,2.0,5.1,0.0,1.9,11.0,0.0,0.0,0.0,101.3,34.4,13.1,101.3,5670,17.1,0.0,0.0,0.0,0.0,3.007,7.32,113.8,1,2801.2,12311.4,0.0,1899.4,67.9,0.0,0.0,0.0,0.0,0.0,90.9,0.0,8.6,2379.39,0.0,2379.39,0.0,0.0,0.0,2379.39,0.0,true,1,1,7.3226747,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-278.choices,HTAP-options.json,General,HTAP-work-7,278,HTAP-sim-278,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,CCASHP,WINNIPEG,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.8,2.5,0,1.6,17.1,41.6,0,26.3,86.7,0.0,24093.2,0.0,0.0,0.0,0.0,4.1,24.2,16.3,2.0,5.1,0.0,1.9,10.7,0.0,0.0,0.0,101.0,34.4,13.1,101.0,5670,17.1,0.0,0.0,0.0,0.0,3.007,11.0,80.6,1,2801.2,12405.6,0.0,1420.4,41.6,0.0,14.5,0.0,0.0,0.0,90.8,4.5,8.5,1900.44,0.0,1900.44,0.0,0.0,0.0,1900.44,0.0,true,1,1,10.9974691,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-279.choices,HTAP-options.json,General,HTAP-work-8,279,HTAP-sim-279,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,6983.219999999999,0,Details in JSON output,Details in JSON output,false,7961.1,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,73.3,0.0,0,0.0,7.3,73.3,0,26.3,106.9,0.0,29695.5,0.0,0.0,0.0,0.0,4.0,26.8,16.0,1.9,5.1,0.0,1.9,13.4,0.0,0.0,0.0,103.3,34.4,13.1,103.3,5670,7.3,0.0,0.0,0.0,0.0,3.007,6.79,107.9,1,2801.2,12707.3,0.0,1813.7,73.3,0.0,0.0,0.0,0.0,0.0,98.1,0.0,8.9,2293.73,0.0,2293.73,0.0,0.0,0.0,2293.73,0.0,true,1,1,6.7864453,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-280.choices,HTAP-options.json,General,HTAP-work-9,280,HTAP-sim-280,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,21098.18,0,Details in JSON output,Details in JSON output,false,22076.059999999998,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,CCASHP,WINNIPEG,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,73.2,2.5,0,1.6,7.3,45.1,0,26.3,80.5,0.0,22361.6,0.0,0.0,0.0,0.0,4.0,26.7,15.9,1.9,5.1,0.0,1.9,13.0,0.0,0.0,0.0,103.0,34.4,13.1,103.0,5670,7.3,0.0,0.0,0.0,0.0,3.007,10.02,72.3,1,2801.2,12801.9,0.0,1298.9,45.1,0.0,15.2,0.0,0.0,0.0,97.9,4.5,8.9,1778.89,0.0,1778.89,0.0,0.0,0.0,1778.89,0.0,true,1,1,10.0237968,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-281.choices,HTAP-options.json,General,HTAP-work-10,281,HTAP-sim-281,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,4665.0,0,Details in JSON output,Details in JSON output,false,5642.88,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.9,0.0,0,0.0,17.1,67.9,0,26.3,111.3,0.0,30915.8,0.0,0.0,0.0,0.0,4.1,24.2,16.5,2.0,5.1,0.0,1.9,11.0,0.0,0.0,0.0,101.3,34.4,13.1,101.3,5670,17.1,0.0,0.0,0.0,0.0,3.007,14.41,113.8,1,2801.2,12311.4,0.0,1899.4,67.9,0.0,0.0,0.0,0.0,0.0,90.9,0.0,8.6,2379.39,0.0,2379.39,0.0,0.0,0.0,2379.39,0.0,true,1,1,14.4135415,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-282.choices,HTAP-options.json,General,HTAP-work-11,282,HTAP-sim-282,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,CCASHP,WINNIPEG,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.8,2.5,0,1.6,17.1,41.6,0,26.3,86.7,0.0,24093.2,0.0,0.0,0.0,0.0,4.1,24.2,16.3,2.0,5.1,0.0,1.9,10.7,0.0,0.0,0.0,101.0,34.4,13.1,101.0,5670,17.1,0.0,0.0,0.0,0.0,3.007,5.69,80.6,1,2801.2,12405.6,0.0,1420.4,41.6,0.0,14.5,0.0,0.0,0.0,90.8,4.5,8.5,1900.44,0.0,1900.44,0.0,0.0,0.0,1900.44,0.0,true,1,1,5.6886494999999995,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-283.choices,HTAP-options.json,General,HTAP-work-12,283,HTAP-sim-283,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,6983.219999999999,0,Details in JSON output,Details in JSON output,false,7961.1,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,73.3,0.0,0,0.0,7.3,73.3,0,26.3,106.9,0.0,29695.5,0.0,0.0,0.0,0.0,4.0,26.8,16.0,1.9,5.1,0.0,1.9,13.4,0.0,0.0,0.0,103.3,34.4,13.1,103.3,5670,7.3,0.0,0.0,0.0,0.0,3.007,9.76,107.9,1,2801.2,12707.3,0.0,1813.7,73.3,0.0,0.0,0.0,0.0,0.0,98.1,0.0,8.9,2293.73,0.0,2293.73,0.0,0.0,0.0,2293.73,0.0,true,1,1,9.7609609,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-284.choices,HTAP-options.json,General,HTAP-work-13,284,HTAP-sim-284,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,21098.18,0,Details in JSON output,Details in JSON output,false,22076.059999999998,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,CCASHP,WINNIPEG,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,73.2,2.5,0,1.6,7.3,45.1,0,26.3,80.5,0.0,22361.6,0.0,0.0,0.0,0.0,4.0,26.7,15.9,1.9,5.1,0.0,1.9,13.0,0.0,0.0,0.0,103.0,34.4,13.1,103.0,5670,7.3,0.0,0.0,0.0,0.0,3.007,15.28,72.3,1,2801.2,12801.9,0.0,1298.9,45.1,0.0,15.2,0.0,0.0,0.0,97.9,4.5,8.9,1778.89,0.0,1778.89,0.0,0.0,0.0,1778.89,0.0,true,1,1,15.2773063,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-285.choices,HTAP-options.json,General,HTAP-work-14,285,HTAP-sim-285,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,4665.0,0,Details in JSON output,Details in JSON output,false,5642.88,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.9,0.0,0,0.0,17.1,67.9,0,26.3,111.3,0.0,30915.8,0.0,0.0,0.0,0.0,4.1,24.2,16.5,2.0,5.1,0.0,1.9,11.0,0.0,0.0,0.0,101.3,34.4,13.1,101.3,5670,17.1,0.0,0.0,0.0,0.0,3.007,12.69,113.8,1,2801.2,12311.4,0.0,1899.4,67.9,0.0,0.0,0.0,0.0,0.0,90.9,0.0,8.6,2379.39,0.0,2379.39,0.0,0.0,0.0,2379.39,0.0,true,1,1,12.6876828,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,WINNIPEG,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 7a,,Natural gas,roadmapping-2012-2019.h2k,sim-286.choices,HTAP-options.json,General,HTAP-work-15,286,HTAP-sim-286,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,CCASHP,WINNIPEG,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,WINNIPEG,MANITOBA,{},17.1,67.8,2.5,0,1.6,17.1,41.6,0,26.3,86.7,0.0,24093.2,0.0,0.0,0.0,0.0,4.1,24.2,16.3,2.0,5.1,0.0,1.9,10.7,0.0,0.0,0.0,101.0,34.4,13.1,101.0,5670,17.1,0.0,0.0,0.0,0.0,3.007,13.45,80.6,1,2801.2,12405.6,0.0,1420.4,41.6,0.0,14.5,0.0,0.0,0.0,90.8,4.5,8.5,1900.44,0.0,1900.44,0.0,0.0,0.0,1900.44,0.0,true,1,1,13.4546229,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
