analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-GenericWall_1Layer_definitions,input|Opt-H2K-PV,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-HVACSystem,input|Opt-Location,input|Opt-MainWall,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-WindowDistribution,input|Run-Locale,input|Run-Region,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 2,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,11.6,11.6,0,0,11.6,0,0,11.6,0.651,0.651,0,0,0.651,0,0,0.651,0.277,0.277,0,0,0.277,0,0,0.277,Zone 7a,,Natural gas,ref-A.h2k,sim-269.choices,HTAP-options.json,General,HTAP-work-4,269,HTAP-sim-269,Details in JSON output,0.0,2473.86,1210.25,15357.64,0.0,9352.519999999999,6192.85,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,31736.16,9213.220000000001,0,Details in JSON output,Details in JSON output,true,40949.380000000005,S,Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NBC-zone7A-window,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,85.1,1.9,0,1.7,18.9,85.1,0,26.3,134.3,1.2,37297.8,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,143.0,36.9,37.7,143,5000,18.9,0.0,0.0,0.0,0.0,2.431,2.38,97.6,1,4734.2,15093.9,0.0,3359.1,85.1,0.0,0.0,0.0,0.0,77.7,3.7,3839.15,0.0,3839.15,0.0,0.0,0.0,3839.15,0.0,true,1,1,2.3845039999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.502,0.502,0,0,0.502,0,0,0.502,Zone 7a,,Natural gas,ref-A.h2k,sim-270.choices,HTAP-options.json,General,HTAP-work-5,270,HTAP-sim-270,Details in JSON output,0.0,2473.86,1210.25,15357.64,0.0,9352.519999999999,6751.03,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,31736.16,9771.4,0,Details in JSON output,Details in JSON output,true,41507.560000000005,S,Opt-CasementWindows=>NC-2g-HG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-HG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,75.6,2.6,0,2.7,18.9,75.6,0,26.3,126.5,1.2,35136.2,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,145.8,36.9,40.5,146,5000,18.9,0.0,0.0,0.0,0.0,2.361,2.29,89.9,1,7027.7,15370.2,0.0,3139.5,75.6,0.0,0.0,0.0,0.0,69.0,8.2,3619.52,0.0,3619.52,0.0,0.0,0.0,3619.52,0.0,true,1,1,2.293177,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.256,0.256,0,0,0.256,0,0,0.256,Zone 7a,,Natural gas,ref-A.h2k,sim-271.choices,HTAP-options.json,General,HTAP-work-0,271,HTAP-sim-271,Details in JSON output,0.0,2473.86,1210.25,14359.74,0.0,9352.519999999999,6146.66,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,30738.260000000002,9167.029999999999,0,Details in JSON output,Details in JSON output,true,39905.29000000001,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-MG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,89.4,1.9,0,1.7,18.9,89.4,0,26.3,138.5,1.2,38467.0,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,145.8,36.9,40.5,146,5000,18.9,0.0,0.0,0.0,0.0,2.361,2.49,101.5,1,4544.4,15370.2,0.0,3477.9,89.4,0.0,0.0,0.0,0.0,81.6,3.5,3957.93,0.0,3957.93,0.0,0.0,0.0,3957.93,0.0,true,1,1,2.487907,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.187,0.187,0,0,0.187,0,0,0.187,Zone 7a,,Natural gas,ref-A.h2k,sim-272.choices,HTAP-options.json,General,HTAP-work-1,272,HTAP-sim-272,Details in JSON output,0.0,2473.86,1210.25,14359.74,0.0,9352.519999999999,5977.4400000000005,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,30738.260000000002,8997.810000000001,0,Details in JSON output,Details in JSON output,true,39736.07000000001,S,Opt-CasementWindows=>NC-2g-LG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-LG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,95.5,1.6,0,1.5,18.9,95.5,0,26.3,144.1,1.2,40031.7,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,145.8,36.9,40.5,146,5000,18.9,0.0,0.0,0.0,0.0,2.361,2.51,106.9,1,3849.1,15370.2,0.0,3636.9,95.5,0.0,0.0,0.0,0.0,87.1,2.8,4116.91,0.0,4116.91,0.0,0.0,0.0,4116.91,0.0,true,1,1,2.51038,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,11.6,11.6,0,0,11.6,0,0,11.6,0.651,0.651,0,0,0.651,0,0,0.651,0.277,0.277,0,0,0.277,0,0,0.277,Zone 6,,Natural gas,ref-A.h2k,sim-273.choices,HTAP-options.json,General,HTAP-work-2,273,HTAP-sim-273,Details in JSON output,0.0,2473.86,1210.25,15357.64,0.0,9352.519999999999,6318.39,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,31698.929999999997,9338.76,0,Details in JSON output,Details in JSON output,true,41037.69,S,Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NBC-zone6-window,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,91.0,1.9,0,1.7,18.9,91.0,0,26.3,140.0,1.2,38877.6,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,143.9,37.3,38.2,144,4720,18.9,0.0,0.0,0.0,0.0,2.442,2.64,103.0,1,4741.6,15698.4,0.0,3519.7,91.0,0.0,0.0,0.0,0.0,83.0,3.5,3999.65,0.0,3999.65,0.0,0.0,0.0,3999.65,0.0,true,1,1,2.637196,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.502,0.502,0,0,0.502,0,0,0.502,Zone 6,,Natural gas,ref-A.h2k,sim-274.choices,HTAP-options.json,General,HTAP-work-3,274,HTAP-sim-274,Details in JSON output,0.0,2473.86,1210.25,15357.64,0.0,9352.519999999999,7000.33,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,31698.929999999997,10020.7,0,Details in JSON output,Details in JSON output,true,41719.630000000005,S,Opt-CasementWindows=>NC-2g-HG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-HG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,83.5,2.6,0,2.8,18.9,83.5,0,26.3,134.2,1.2,37282.0,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,146.7,37.3,41.1,147,4720,18.9,0.0,0.0,0.0,0.0,2.372,2.49,97.1,1,7035.1,15985.4,0.0,3357.5,83.5,0.0,0.0,0.0,0.0,76.2,8.9,3837.54,0.0,3837.54,0.0,0.0,0.0,3837.54,0.0,true,1,1,2.489998,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.256,0.256,0,0,0.256,0,0,0.256,Zone 6,,Natural gas,ref-A.h2k,sim-275.choices,HTAP-options.json,General,HTAP-work-4,275,HTAP-sim-275,Details in JSON output,0.0,2473.86,1210.25,14359.74,0.0,9352.519999999999,6395.96,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,30701.03,9416.33,0,Details in JSON output,Details in JSON output,true,40117.36,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-MG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,95.1,1.8,0,1.7,18.9,95.1,0,26.3,143.9,1.2,39977.6,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,146.7,37.3,41.1,147,4720,18.9,0.0,0.0,0.0,0.0,2.372,2.56,106.6,1,4551.8,15985.4,0.0,3631.4,95.1,0.0,0.0,0.0,0.0,86.8,3.3,4111.41,0.0,4111.41,0.0,0.0,0.0,4111.41,0.0,true,1,1,2.5646329999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.187,0.187,0,0,0.187,0,0,0.187,Zone 6,,Natural gas,ref-A.h2k,sim-276.choices,HTAP-options.json,General,HTAP-work-5,276,HTAP-sim-276,Details in JSON output,0.0,2473.86,1210.25,14359.74,0.0,9352.519999999999,6226.74,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,30701.03,9247.11,0,Details in JSON output,Details in JSON output,true,39948.14,S,Opt-CasementWindows=>NC-2g-LG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-LG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,100.1,1.6,0,1.5,18.9,100.1,0,26.3,148.5,1.2,41258.2,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,146.7,37.3,41.1,147,4720,18.9,0.0,0.0,0.0,0.0,2.372,2.46,111.0,1,3856.5,15985.4,0.0,3761.5,100.1,0.0,0.0,0.0,0.0,91.3,2.6,4241.52,0.0,4241.52,0.0,0.0,0.0,4241.52,0.0,true,1,1,2.462067,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,EDMONTON,11.6,11.6,0,0,11.6,0,0,11.6,0.651,0.651,0,0,0.651,0,0,0.651,0.277,0.277,0,0,0.277,0,0,0.277,Zone 7a,,Natural gas,ref-A.h2k,sim-277.choices,HTAP-options.json,General,HTAP-work-0,277,HTAP-sim-277,Details in JSON output,0.0,2473.86,1210.25,15357.64,0.0,9352.519999999999,6188.1900000000005,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,31736.16,9208.560000000001,0,Details in JSON output,Details in JSON output,true,40944.72000000001,S,Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NBC-zone7A-window,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,EDMONTON,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,EDMONTON,ALBERTA,17.4,102.0,1.9,0,1.7,19.3,102.0,0,26.3,151.3,1.2,42040.3,0.0,0.0,0.0,0.0,5.4,28.2,24.9,0.0,7.7,0.0,6.7,17.5,3.7,0.0,0.0,159.3,41.2,41.6,159,5120,19.3,0.0,0.0,0.0,0.0,2.431,2.3,113.3,1,4742.4,15165.2,0.0,3841.0,102.0,0.0,0.0,0.0,0.0,93.0,3.7,4320.98,0.0,4320.98,0.0,0.0,0.0,4320.98,0.0,true,1,1,2.3017279999999998,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,EDMONTON,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.502,0.502,0,0,0.502,0,0,0.502,Zone 7a,,Natural gas,ref-A.h2k,sim-278.choices,HTAP-options.json,General,HTAP-work-1,278,HTAP-sim-278,Details in JSON output,0.0,2473.86,1210.25,15357.64,0.0,9352.519999999999,6746.37,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,31736.16,9766.74,0,Details in JSON output,Details in JSON output,true,41502.90000000001,S,Opt-CasementWindows=>NC-2g-HG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-HG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,EDMONTON,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,EDMONTON,ALBERTA,17.4,92.7,2.6,0,2.7,19.3,92.7,0,26.3,143.6,1.2,39878.2,0.0,0.0,0.0,0.0,5.4,28.2,24.9,0.0,7.7,0.0,6.7,17.4,3.7,0.0,0.0,162.4,41.2,44.8,162,5120,19.3,0.0,0.0,0.0,0.0,2.361,2.42,105.7,1,7036.0,15441.6,0.0,3621.3,92.7,0.0,0.0,0.0,0.0,84.6,7.9,4101.31,0.0,4101.31,0.0,0.0,0.0,4101.31,0.0,true,1,1,2.41805,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
