analysis_BCStepCode|TEDI_compliance,archetype|Archetype-ACH,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-City,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-RSI,archetype|Ceiling-Type,archetype|Ceiling-UAValue,archetype|EvaluationDate,archetype|ExposedFloor-RSI,archetype|ExposedFloor-UAValue,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Wall-RSI,archetype|Wall-UAValue,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|Window-UAValue,archetype|Year-Built,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|DesignTemp-Heating-oC,output|ERS-Value,output|ERSRefHouse_Energy-CoolingGJ,output|ERSRefHouse_Energy-DHWGJ,output|ERSRefHouse_Energy-HeatingGJ,output|ERSRefHouse_Energy-Total-GJ,output|ERSRefHouse_Energy-VentGJ,output|ESRefHouse_Energy-PlugGJ,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|Infil-VentHeatLoss-GJ,output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,6.0,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,OTTAWA,ONTARIO,4.4,Attic/gable,20.42,2018-06-28,0,0,181.6,S,,Two,SingleDetached,664.3,1.76,94.82,HALIFAX,1.3,5.1,0,0,5.5,0,0,1.3,0.629,0.639,0,0,0.64,0,0,0.629,43.72,1970,Zone 6,Natural gas,Natural gas,roadmapping-1946-1983.h2k,sim-11.choices,HTAP-options.json,General,HTAP-work-2,11,HTAP-sim-11,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0,Details in JSON output,Details in JSON output,true,18416.14,S,Opt-Heating-Cooling=>CCASHP-NEEP-Conservative-CZ6;,true,ACH_6,Generic_Wall_R-10-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR25,H2KCodeLibFile,vintageOilEF0.52,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP-NEEP-Conservative-CZ6,HALIFAX,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},88.3,2.4,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.5,38.0,0,25.6,92.3,0.0,17981.2,0.0,714.4,0.0,0.0,134.0,4000,32.1,1.4,101.7,1,2382.8,13723.2,135.1,2.7,15.3,1471.38,0.0,2310.78,839.39,0.0,0.0,2310.78,0.0,true,1,1,1.4020960999999998,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,6.0,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,OTTAWA,ONTARIO,4.4,Attic/gable,20.42,2018-06-28,0,0,181.6,S,,Two,SingleDetached,664.3,1.76,94.82,HALIFAX,1.3,5.1,0,0,5.5,0,0,1.3,0.629,0.639,0,0,0.64,0,0,0.629,43.72,1970,Zone 6,Natural gas,Natural gas,roadmapping-1946-1983.h2k,sim-12.choices,HTAP-options.json,General,HTAP-work-3,12,HTAP-sim-12,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0,Details in JSON output,Details in JSON output,true,18416.14,S,Opt-Heating-Cooling=>CCASHP-NEEP-Generic-CZ6;,true,ACH_6,Generic_Wall_R-10-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR25,H2KCodeLibFile,vintageOilEF0.52,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP-NEEP-Generic-CZ6,HALIFAX,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},88.3,2.6,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,27.5,37.0,0,25.6,91.2,0.0,17677.5,0.0,714.4,0.0,0.0,134.0,4000,32.1,1.55,100.0,1,2382.8,13723.2,135.1,2.7,15.3,1450.06,0.0,2289.46,839.39,0.0,0.0,2289.46,0.0,true,1,1,1.5524196000000001,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,6.0,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,OTTAWA,ONTARIO,4.4,Attic/gable,20.42,2018-06-28,0,0,181.6,S,,Two,SingleDetached,664.3,1.76,94.82,HALIFAX,1.3,5.1,0,0,5.5,0,0,1.3,0.629,0.639,0,0,0.64,0,0,0.629,43.72,1970,Zone 6,Natural gas,Natural gas,roadmapping-1946-1983.h2k,sim-13.choices,HTAP-options.json,General,HTAP-work-4,13,HTAP-sim-13,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,S,,false,ACH_6,Generic_Wall_R-10-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR25,H2KCodeLibFile,vintageGasEF0.55,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,vintageGas78%,HALIFAX,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},89.5,0.0,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,126.2,0,25.6,178.0,0.0,7590.8,4046.5,0.0,0.0,0.0,136.0,4000,33.9,1.52,233.1,1,2382.8,13873.1,137.0,0.0,15.3,741.98,2281.78,3023.76,0.0,0.0,0.0,3023.76,0.0,true,1,1,1.516543,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,6.0,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,OTTAWA,ONTARIO,4.4,Attic/gable,20.42,2018-06-28,0,0,181.6,S,,Two,SingleDetached,664.3,1.76,94.82,HALIFAX,1.3,5.1,0,0,5.5,0,0,1.3,0.629,0.639,0,0,0.64,0,0,0.629,43.72,1970,Zone 6,Natural gas,Natural gas,roadmapping-1946-1983.h2k,sim-14.choices,HTAP-options.json,General,HTAP-work-5,14,HTAP-sim-14,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11041.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11041.14,0,Details in JSON output,Details in JSON output,true,11041.14,S,Opt-Heating-Cooling=>ASHP;,true,ACH_6,Generic_Wall_R-10-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR25,H2KCodeLibFile,vintageGasEF0.55,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,ASHP,HALIFAX,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},89.4,2.7,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,26.2,42.3,0,25.6,95.1,0.0,19147.2,703.0,0.0,0.0,0.0,135.8,4000,33.8,1.33,106.1,1,2382.8,13931.1,136.7,2.7,15.2,1553.23,540.96,2094.2,0.0,0.0,0.0,2094.2,0.0,true,1,1,1.3255224,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,6.0,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,OTTAWA,ONTARIO,4.4,Attic/gable,20.42,2018-06-28,0,0,181.6,S,,Two,SingleDetached,664.3,1.76,94.82,HALIFAX,1.3,5.1,0,0,5.5,0,0,1.3,0.629,0.639,0,0,0.64,0,0,0.629,43.72,1970,Zone 6,Natural gas,Natural gas,roadmapping-1946-1983.h2k,sim-15.choices,HTAP-options.json,General,HTAP-work-6,15,HTAP-sim-15,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0,Details in JSON output,Details in JSON output,true,18416.14,S,Opt-Heating-Cooling=>CCASHP;,true,ACH_6,Generic_Wall_R-10-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR25,H2KCodeLibFile,vintageGasEF0.55,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP,HALIFAX,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},89.4,2.5,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.2,47.2,0,25.6,100.1,0.0,20540.1,702.9,0.0,0.0,0.0,135.8,4000,33.8,1.4,113.8,1,2382.8,13931.1,136.7,2.7,15.2,1651.02,540.95,2191.97,0.0,0.0,0.0,2191.97,0.0,true,1,1,1.396406,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,6.0,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,OTTAWA,ONTARIO,4.4,Attic/gable,20.42,2018-06-28,0,0,181.6,S,,Two,SingleDetached,664.3,1.76,94.82,HALIFAX,1.3,5.1,0,0,5.5,0,0,1.3,0.629,0.639,0,0,0.64,0,0,0.629,43.72,1970,Zone 6,Natural gas,Natural gas,roadmapping-1946-1983.h2k,sim-16.choices,HTAP-options.json,General,HTAP-work-7,16,HTAP-sim-16,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0,Details in JSON output,Details in JSON output,true,18416.14,S,Opt-Heating-Cooling=>CCASHP-NECB;,true,ACH_6,Generic_Wall_R-10-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR25,H2KCodeLibFile,vintageGasEF0.55,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP-NECB,HALIFAX,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},89.4,2.3,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,26.2,72.1,0,25.6,125.1,0.0,27468.1,702.9,0.0,0.0,0.0,135.8,4000,33.8,1.39,151.9,1,2382.8,13931.1,136.7,2.7,15.2,2137.36,540.94,2678.3,0.0,0.0,0.0,2678.3,0.0,true,1,1,1.3928309,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,6.0,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,OTTAWA,ONTARIO,4.4,Attic/gable,20.42,2018-06-28,0,0,181.6,S,,Two,SingleDetached,664.3,1.76,94.82,HALIFAX,1.3,5.1,0,0,5.5,0,0,1.3,0.629,0.639,0,0,0.64,0,0,0.629,43.72,1970,Zone 6,Natural gas,Natural gas,roadmapping-1946-1983.h2k,sim-17.choices,HTAP-options.json,General,HTAP-work-0,17,HTAP-sim-17,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0,Details in JSON output,Details in JSON output,true,18416.14,S,Opt-Heating-Cooling=>CCASHP-NEEP-Conservative-CZ6;,true,ACH_6,Generic_Wall_R-10-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR25,H2KCodeLibFile,vintageGasEF0.55,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP-NEEP-Conservative-CZ6,HALIFAX,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},89.4,2.4,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.2,38.5,0,25.6,91.4,0.0,18130.1,703.0,0.0,0.0,0.0,135.8,4000,33.8,1.51,100.5,1,2382.8,13931.1,136.7,2.7,15.2,1481.83,540.96,2022.8,0.0,0.0,0.0,2022.8,0.0,true,1,1,1.5115889999999998,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,6.0,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,OTTAWA,ONTARIO,4.4,Attic/gable,20.42,2018-06-28,0,0,181.6,S,,Two,SingleDetached,664.3,1.76,94.82,HALIFAX,1.3,5.1,0,0,5.5,0,0,1.3,0.629,0.639,0,0,0.64,0,0,0.629,43.72,1970,Zone 6,Natural gas,Natural gas,roadmapping-1946-1983.h2k,sim-18.choices,HTAP-options.json,General,HTAP-work-1,18,HTAP-sim-18,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0,Details in JSON output,Details in JSON output,true,18416.14,S,Opt-Heating-Cooling=>CCASHP-NEEP-Generic-CZ6;,true,ACH_6,Generic_Wall_R-10-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR25,H2KCodeLibFile,vintageGasEF0.55,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP-NEEP-Generic-CZ6,HALIFAX,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},89.4,2.6,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,26.2,37.5,0,25.6,90.3,0.0,17823.9,703.0,0.0,0.0,0.0,135.8,4000,33.8,1.55,98.8,1,2382.8,13931.1,136.7,2.7,15.2,1460.34,540.96,2001.31,0.0,0.0,0.0,2001.31,0.0,true,1,1,1.5508303,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,4.5,81.44,88.1,0,3.532,0.0,0,17.145,290.987,0,0,170.672,11.537,OTTAWA,OTTAWA,ONTARIO,5.28,Attic/gable,16.68,2018-06-28,0,0,184.6,S,,Two,SingleDetached,661.0,2.64,64.61,HALIFAX,1.2,5.0,0,0,4.1,0,0,1.2,0.59,0.6,0,0,0.599,0,0,0.59,33.92,1990,Zone 6,Natural gas,Natural gas,roadmapping-1984-1995.h2k,sim-19.choices,HTAP-options.json,General,HTAP-work-2,19,HTAP-sim-19,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.25,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706.64,0,Details in JSON output,Details in JSON output,true,4706.639999999999,S,,false,ACH_4_5,Generic_Wall_R-15-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR30,H2KCodeLibFile,vintageElecEF0.92,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,HALIFAX,NOVA SCOTIA,{},60.0,0.0,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,60.0,0,25.6,100.9,0.0,28017.9,0.0,0.0,0.0,0.0,96.5,4000,24.2,1.35,113.2,1,2241.4,10106.8,90.3,0.0,11.6,2175.96,0.0,2175.96,0.0,0.0,0.0,2175.96,0.0,true,1,1,1.3511524000000001,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,4.5,81.44,88.1,0,3.532,0.0,0,17.145,290.987,0,0,170.672,11.537,OTTAWA,OTTAWA,ONTARIO,5.28,Attic/gable,16.68,2018-06-28,0,0,184.6,S,,Two,SingleDetached,661.0,2.64,64.61,HALIFAX,1.2,5.0,0,0,4.1,0,0,1.2,0.59,0.6,0,0,0.599,0,0,0.59,33.92,1990,Zone 6,Natural gas,Natural gas,roadmapping-1984-1995.h2k,sim-20.choices,HTAP-options.json,General,HTAP-work-3,20,HTAP-sim-20,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11083.119999999999,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11743.509999999998,0,Details in JSON output,Details in JSON output,true,11743.51,S,Opt-Heating-Cooling=>ASHP;,true,ACH_4_5,Generic_Wall_R-15-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR30,H2KCodeLibFile,vintageElecEF0.92,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,ASHP,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,HALIFAX,NOVA SCOTIA,{},60.0,2.6,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,15.2,28.1,0,25.6,70.0,0.0,19434.6,0.0,0.0,0.0,0.0,96.4,4000,24.2,1.45,66.5,1,2241.4,10172.3,90.2,2.6,11.6,1573.41,0.0,1573.41,0.0,0.0,0.0,1573.41,0.0,true,1,1,1.4524929,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,4.5,81.44,88.1,0,3.532,0.0,0,17.145,290.987,0,0,170.672,11.537,OTTAWA,OTTAWA,ONTARIO,5.28,Attic/gable,16.68,2018-06-28,0,0,184.6,S,,Two,SingleDetached,661.0,2.64,64.61,HALIFAX,1.2,5.0,0,0,4.1,0,0,1.2,0.59,0.6,0,0,0.599,0,0,0.59,33.92,1990,Zone 6,Natural gas,Natural gas,roadmapping-1984-1995.h2k,sim-21.choices,HTAP-options.json,General,HTAP-work-4,21,HTAP-sim-21,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18458.12,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19118.51,0,Details in JSON output,Details in JSON output,true,19118.51,S,Opt-Heating-Cooling=>CCASHP;,true,ACH_4_5,Generic_Wall_R-15-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR30,H2KCodeLibFile,vintageElecEF0.92,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,HALIFAX,NOVA SCOTIA,{},60.0,2.4,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,15.2,28.0,0,25.6,69.9,0.0,19428.4,0.0,0.0,0.0,0.0,96.4,4000,24.2,1.49,66.5,1,2241.4,10172.3,90.2,2.6,11.6,1572.97,0.0,1572.97,0.0,0.0,0.0,1572.97,0.0,true,1,1,1.4876927,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,4.5,81.44,88.1,0,3.532,0.0,0,17.145,290.987,0,0,170.672,11.537,OTTAWA,OTTAWA,ONTARIO,5.28,Attic/gable,16.68,2018-06-28,0,0,184.6,S,,Two,SingleDetached,661.0,2.64,64.61,HALIFAX,1.2,5.0,0,0,4.1,0,0,1.2,0.59,0.6,0,0,0.599,0,0,0.59,33.92,1990,Zone 6,Natural gas,Natural gas,roadmapping-1984-1995.h2k,sim-22.choices,HTAP-options.json,General,HTAP-work-5,22,HTAP-sim-22,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18458.12,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19118.51,0,Details in JSON output,Details in JSON output,true,19118.51,S,Opt-Heating-Cooling=>CCASHP-NECB;,true,ACH_4_5,Generic_Wall_R-15-eff,NA,ERS-Single-regular-19.5kWh&190_per_day,NA,CeilR30,H2KCodeLibFile,vintageElecEF0.92,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP-NECB,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,HALIFAX,NOVA SCOTIA,{},60.0,2.2,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2,47.6,0,25.6,89.6,0.0,24885.6,0.0,0.0,0.0,0.0,96.4,4000,24.2,1.58,96.1,1,2241.4,10172.3,90.2,2.6,11.6,1956.07,0.0,1956.07,0.0,0.0,0.0,1956.07,0.0,true,1,1,1.5770444,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,b0ebf5e7a018fc2f8fc7b6ae2e38eb98,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
